node_id,load_element_count,max_abs_error_kw,mean_abs_error_kw,observed_mean,expected_mean,observed_max,expected_max,profile_observed_correlation,exact_match_at_1e-5,load_elements
p10rlv23375,2,13.578103378803691,0.9107681755465047,1.1528921067527576,1.6848133687893425,4.614020824432373,15.359479643479043,0.25552343600897676,False,"[{""profile"":""res_kw_11241-South-Central_pu.csv"",""kW"":7.679739821739521,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":269},{""profile"":""res_kw_11241-South-Central_pu.csv"",""kW"":7.679739821739521,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":271}]"
p10rlv24009,2,13.94225418356457,1.3059440745840496,2.230652250072251,1.7259188972425172,15.577404022216797,12.142207308657268,0.1173978565211807,False,"[{""profile"":""res_kw_16966-South-Central_pu.csv"",""kW"":6.071103654328634,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":273},{""profile"":""res_kw_16966-South-Central_pu.csv"",""kW"":6.071103654328634,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":275}]"
p10rlv24610,2,8.63400076429207,0.7859775752314272,1.533503306816974,0.9839087406056044,9.144913673400879,4.332405111818672,0.2815151970590624,False,"[{""profile"":""res_kw_43370-South-Central_pu.csv"",""kW"":2.166202555909336,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":277},{""profile"":""res_kw_43370-South-Central_pu.csv"",""kW"":2.166202555909336,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":279}]"
p10rlv24611,2,9.273904639072175,1.099863202566886,1.980010461101317,2.0265286911805234,7.612368106842041,10.24688984710669,0.48134951449262847,False,"[{""profile"":""res_kw_22201-South-Central_pu.csv"",""kW"":5.123444923553345,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":281},{""profile"":""res_kw_22201-South-Central_pu.csv"",""kW"":5.123444923553345,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":283}]"
p10rlv24936,2,12.623884742509373,0.9907509702667218,1.4829052828473452,1.6687752959124615,13.426718711853027,10.571624113688078,0.2017927104058462,False,"[{""profile"":""res_kw_37494-South-Central_pu.csv"",""kW"":5.285812056844039,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":285},{""profile"":""res_kw_37494-South-Central_pu.csv"",""kW"":5.285812056844039,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":287}]"
p10rlv25536,2,11.331029759868393,1.1539014369075238,1.8977919988053507,0.9492580382409747,11.854080200195312,6.977685188072857,0.30697375779129493,False,"[{""profile"":""res_kw_8080-South-Central_pu.csv"",""kW"":3.4888425940364285,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":289},{""profile"":""res_kw_8080-South-Central_pu.csv"",""kW"":3.4888425940364285,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":291}]"
p10rlv26432,2,12.796194785992622,0.7926605427755298,1.5510533902615513,1.2585896882870102,12.007994651794434,13.80465951323548,0.2203242551904418,False,"[{""profile"":""res_kw_42503-South-Central_pu.csv"",""kW"":6.90232975661774,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":293},{""profile"":""res_kw_42503-South-Central_pu.csv"",""kW"":6.90232975661774,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":295}]"
p10rlv26433,2,8.340639354642011,0.6137370247849318,0.5666520152361127,0.583606005153264,8.6328706741333,6.62116876622955,-0.02416090549672235,False,"[{""profile"":""res_kw_23991-South-Central_pu.csv"",""kW"":3.310584383114775,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":297},{""profile"":""res_kw_23991-South-Central_pu.csv"",""kW"":3.310584383114775,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":299}]"
p10rlv27290,2,9.714218810992376,1.1050054133179197,2.31567430865683,2.3196767350393617,7.796148300170898,11.884576991992132,0.295211708530539,False,"[{""profile"":""res_kw_25276-South-Central_pu.csv"",""kW"":5.942288495996066,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":301},{""profile"":""res_kw_25276-South-Central_pu.csv"",""kW"":5.942288495996066,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":303}]"
p10rlv27605,2,1.3457237259720027,0.09154043612315652,0.1187383479354733,0.11983353059602728,1.4287571907043457,1.4288054571613027,0.007574285618650801,False,"[{""profile"":""res_kw_1176-South-Central_pu.csv"",""kW"":0.7144027285806513,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":305},{""profile"":""res_kw_1176-South-Central_pu.csv"",""kW"":0.7144027285806513,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":307}]"
p10rlv27606,2,15.38967097776465,1.5741872677109143,2.5206821983118783,1.7435806482591234,15.920476913452148,10.423679169763984,0.04705629037940792,False,"[{""profile"":""res_kw_38844-South-Central_pu.csv"",""kW"":5.211839584881992,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":309},{""profile"":""res_kw_38844-South-Central_pu.csv"",""kW"":5.211839584881992,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":311}]"
p10rlv2790,2,9.145607686572788,0.7366552126098136,1.3406122646111671,1.510777183433702,10.07639217376709,11.377455678368023,0.3711338291985654,False,"[{""profile"":""res_kw_33754-South-Central_pu.csv"",""kW"":5.688727839184011,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":29},{""profile"":""res_kw_33754-South-Central_pu.csv"",""kW"":5.688727839184011,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":31}]"
p10rlv28435,2,4.549529893894568,0.5883550384779043,0.42648256813158963,0.528525619325958,2.6794400215148926,4.647982663114443,-0.10185842208848002,False,"[{""profile"":""res_kw_23787-South-Central_pu.csv"",""kW"":2.3239913315572216,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":313},{""profile"":""res_kw_23787-South-Central_pu.csv"",""kW"":2.3239913315572216,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":315}]"
p10rlv28744,2,13.27889701735298,1.53268015278278,1.6711426012354083,2.5941740753709146,7.494873046875,15.995020121448439,0.381241541187844,False,"[{""profile"":""res_kw_10645-South-Central_pu.csv"",""kW"":7.9975100607242195,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":317},{""profile"":""res_kw_10645-South-Central_pu.csv"",""kW"":7.9975100607242195,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":319}]"
p10rlv28745,2,2.8696638283127243,0.6300658051939407,2.767294016140237,2.7245003041715683,5.452325344085693,4.777200774151574,0.3999388103828785,False,"[{""profile"":""com_kw_37592-South-Central_pu.csv"",""kW"":2.388600387075787,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":321},{""profile"":""com_kw_37592-South-Central_pu.csv"",""kW"":2.388600387075787,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":323}]"
p10rlv29054,2,13.896777455038505,1.3017170357078744,2.230652250072251,2.237086737511109,15.577404022216797,15.703172076715953,0.25850861333492736,False,"[{""profile"":""res_kw_7607-South-Central_pu.csv"",""kW"":7.8515860383579765,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":325},{""profile"":""res_kw_7607-South-Central_pu.csv"",""kW"":7.8515860383579765,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":327}]"
p10rlv29354,2,14.257673716029016,1.423194790833528,2.230652250072251,2.2898754150467497,15.577404022216797,13.618570941135902,0.2646131625858255,False,"[{""profile"":""res_kw_39365-South-Central_pu.csv"",""kW"":6.809285470567951,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":329},{""profile"":""res_kw_39365-South-Central_pu.csv"",""kW"":6.809285470567951,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":331}]"
p10rlv29657,2,10.88970879456444,1.0118773484619499,1.9598404004098209,1.5975389068912709,11.696033477783203,9.623393920940051,0.23531746485765812,False,"[{""profile"":""res_kw_31842-South-Central_pu.csv"",""kW"":4.811696960470026,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":333},{""profile"":""res_kw_31842-South-Central_pu.csv"",""kW"":4.811696960470026,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":335}]"
p10rlv29902,2,10.386132690037645,0.9382087685287479,1.2884290646940266,1.292732480316432,8.730111122131348,10.900766405190385,0.4347420787105331,False,"[{""profile"":""res_kw_23115-South-Central_pu.csv"",""kW"":5.450383202595193,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":337},{""profile"":""res_kw_23115-South-Central_pu.csv"",""kW"":5.450383202595193,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":339}]"
p10rlv29910,2,10.591125291533853,1.523273927817574,1.2091140077972453,2.2064462836391936,4.709717750549316,10.980854016490365,0.48074490365965694,False,"[{""profile"":""res_kw_8828-South-Central_pu.csv"",""kW"":5.490427008245183,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":341},{""profile"":""res_kw_8828-South-Central_pu.csv"",""kW"":5.490427008245183,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":343}]"
p10rlv29912,2,2.419844194853383,0.17443700260300002,0.42648256813158963,0.44623238387307484,2.6794400215148926,2.799478746096811,0.8416182309103226,False,"[{""profile"":""res_kw_11856-South-Central_pu.csv"",""kW"":1.3997393730484056,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":345},{""profile"":""res_kw_11856-South-Central_pu.csv"",""kW"":1.3997393730484056,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":347}]"
p10rlv29913,2,7.5257266844623665,0.9324637960539943,1.6711426012354083,1.7435806482591234,7.494873046875,10.423679169763984,0.2624647468459288,False,"[{""profile"":""res_kw_38844-South-Central_pu.csv"",""kW"":5.211839584881992,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":349},{""profile"":""res_kw_38844-South-Central_pu.csv"",""kW"":5.211839584881992,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":351}]"
p10rlv29914,2,8.192371073385088,1.0229435801911877,1.1966972076278775,1.821033859290495,9.777734756469727,8.171184919150544,0.13356582800650443,False,"[{""profile"":""res_kw_17175-South-Central_pu.csv"",""kW"":4.085592459575272,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":353},{""profile"":""res_kw_17175-South-Central_pu.csv"",""kW"":4.085592459575272,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":355}]"
p10rlv30210,2,7.866545053626124,0.9634598252958824,1.3414321723236748,0.8067508842193339,9.892782211303711,7.743221565252681,0.2934692659525801,False,"[{""profile"":""res_kw_7563-South-Central_pu.csv"",""kW"":3.8716107826263406,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":357},{""profile"":""res_kw_7563-South-Central_pu.csv"",""kW"":3.8716107826263406,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":359}]"
p10rlv30211,2,5.668052680087003,0.8960555856620305,3.1425612534630245,2.4430788972466964,7.700747489929199,4.8420454292407,0.20503400521030635,False,"[{""profile"":""com_kw_37875-South-Central_pu.csv"",""kW"":2.42102271462035,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":361},{""profile"":""com_kw_37875-South-Central_pu.csv"",""kW"":2.42102271462035,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":363}]"
p10rlv3062,2,1.3457237259720027,0.09154043612315652,0.1187383479354733,0.11983353059602728,1.4287571907043457,1.4288054571613027,0.007574285618650801,False,"[{""profile"":""res_kw_1176-South-Central_pu.csv"",""kW"":0.7144027285806513,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":33},{""profile"":""res_kw_1176-South-Central_pu.csv"",""kW"":0.7144027285806513,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":35}]"
p10rlv30788,2,7.385393034551946,0.9445014944038499,2.604485090036098,3.258293054924508,4.313671588897705,9.450848024066257,-0.027732743423065767,False,"[{""profile"":""com_kw_37245-South-Central_pu.csv"",""kW"":4.725424012033129,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":365},{""profile"":""com_kw_37245-South-Central_pu.csv"",""kW"":4.725424012033129,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":367}]"
p10rlv3393,2,7.56009176281433,0.7767943132967915,1.1348290157772294,1.5541239161078246,8.526061058044434,9.36200964586487,0.42755289568248805,False,"[{""profile"":""res_kw_20395-South-Central_pu.csv"",""kW"":4.681004822932435,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":37},{""profile"":""res_kw_20395-South-Central_pu.csv"",""kW"":4.681004822932435,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":39}]"
p10rlv3394,2,13.822145121319888,1.5783444331333016,3.0596930372456437,1.9886656945861478,8.873741149902344,17.452488558514712,0.3594010092827556,False,"[{""profile"":""res_kw_21326-South-Central_pu.csv"",""kW"":8.726244279257356,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":41},{""profile"":""res_kw_21326-South-Central_pu.csv"",""kW"":8.726244279257356,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":43}]"
p10rlv3936,2,8.340639354642011,0.6137370247849318,0.5666520152361127,0.583606005153264,8.6328706741333,6.62116876622955,-0.02416090549672235,False,"[{""profile"":""res_kw_23991-South-Central_pu.csv"",""kW"":3.310584383114775,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":45},{""profile"":""res_kw_23991-South-Central_pu.csv"",""kW"":3.310584383114775,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":47}]"
p10rlv4224,2,7.080365895983388,0.7619172410280429,0.7743295609338643,1.0159205306558154,7.2504472732543945,7.823438493907728,0.06876681629239122,False,"[{""profile"":""res_kw_8514-South-Central_pu.csv"",""kW"":3.911719246953864,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":49},{""profile"":""res_kw_8514-South-Central_pu.csv"",""kW"":3.911719246953864,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":51}]"
p10rlv4862,2,12.513806564904263,1.3595778402376286,2.1571079148498438,2.613715699670468,13.118659019470215,13.424380798107485,0.21888586670926186,False,"[{""profile"":""res_kw_25634-South-Central_pu.csv"",""kW"":6.712190399053743,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":53},{""profile"":""res_kw_25634-South-Central_pu.csv"",""kW"":6.712190399053743,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":55}]"
p10rlv5170,2,6.5945340075190435,0.8990545111884822,2.194138129262177,1.7620791698208471,7.729160308837891,7.517944568851168,0.3392394766212283,False,"[{""profile"":""res_kw_26086-South-Central_pu.csv"",""kW"":3.758972284425584,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":57},{""profile"":""res_kw_26086-South-Central_pu.csv"",""kW"":3.758972284425584,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":59}]"
p10rlv5780,2,7.911452962128864,0.9246284882397361,1.487601859835253,1.4333526434481776,7.975512504577637,9.373834456729957,0.2156181117343076,False,"[{""profile"":""res_kw_38930-South-Central_pu.csv"",""kW"":4.686917228364979,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":61},{""profile"":""res_kw_38930-South-Central_pu.csv"",""kW"":4.686917228364979,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":63}]"
p10rlv5781,2,13.27889701735298,1.53268015278278,1.6711426012354083,2.5941740753709146,7.494873046875,15.995020121448439,0.381241541187844,False,"[{""profile"":""res_kw_10645-South-Central_pu.csv"",""kW"":7.9975100607242195,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":65},{""profile"":""res_kw_10645-South-Central_pu.csv"",""kW"":7.9975100607242195,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":67}]"
p10rlv6371,2,8.51064951575717,0.9661769470833894,1.6937643568239868,1.6687752959124615,5.923971176147461,10.571624113688078,0.25043377280193607,False,"[{""profile"":""res_kw_37494-South-Central_pu.csv"",""kW"":5.285812056844039,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":69},{""profile"":""res_kw_37494-South-Central_pu.csv"",""kW"":5.285812056844039,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":71}]"
p10rlv6373,2,7.122400910240061,0.6451772527681044,0.44086918834496935,0.6756439233774939,4.541248798370361,7.163049743157274,-0.03186590346261841,False,"[{""profile"":""res_kw_7860-South-Central_pu.csv"",""kW"":3.581524871578637,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":73},{""profile"":""res_kw_7860-South-Central_pu.csv"",""kW"":3.581524871578637,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":75}]"
p10rlv6659,2,14.65661781261092,1.538217623910773,2.1406686693004686,2.67042874950112,13.274259567260742,15.270444564319904,0.11312574769161428,False,"[{""profile"":""res_kw_4528-South-Central_pu.csv"",""kW"":7.635222282159952,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":77},{""profile"":""res_kw_4528-South-Central_pu.csv"",""kW"":7.635222282159952,""dss_timeseries_multiplier"":1.0,""center_tap_split"":true,""parquet_split_multiplier_if_used"":0.5,""source_file"":""p10rhs0_1247/p10rhs0_1247--p10rdt7719/Loads.dss"",""source_line"":79}]"
